unique_id,n_obs,mean_demand,total_demand,zero_share,adi,cv2,n_nonzero,volume_stratum,intermittency_stratum,stratum
HOUSEHOLD_1_023_WI_1,879,0.45051194539249145,396.0,0.6564277588168373,2.910596026490066,0.24102869698359475,302,mid,medium,mid_medium
HOUSEHOLD_1_024_TX_1,1159,0.8740293356341674,1013.0,0.4969801553062985,1.987993138936535,0.4079640673590808,583,mid,medium,mid_medium
HOUSEHOLD_1_078_WI_2,1589,0.8722466960352423,1386.0,0.4581497797356828,1.8455284552845528,0.3127074123902876,861,mid,dense,mid_dense
HOUSEHOLD_1_088_CA_3,1966,1.4242115971515767,2800.0,0.32655137334689727,1.4848942598187311,0.3800166134481003,1324,high,dense,high_dense
HOUSEHOLD_1_093_WI_2,1081,1.2072155411655874,1305.0,0.35707678075855687,1.5553956834532374,0.30022205359534204,695,high,dense,high_dense
HOUSEHOLD_1_115_WI_1,1587,0.5482041587901701,870.0,0.6553245116572148,2.9012797074954295,0.3390317455477979,547,mid,medium,mid_medium
HOUSEHOLD_1_122_CA_3,1753,3.206503137478608,5621.0,0.09811751283513977,1.1087919038583176,0.3552185219938522,1581,high,dense,high_dense
HOUSEHOLD_1_130_CA_3,1067,2.6644798500468605,2843.0,0.2014995313964386,1.2523474178403755,0.3725720950161688,852,high,dense,high_dense
HOUSEHOLD_1_140_TX_1,1888,0.8792372881355932,1660.0,0.5481991525423728,2.213364595545135,0.3085261604708329,853,mid,medium,mid_medium
HOUSEHOLD_1_147_CA_1,1964,2.1379837067209775,4199.0,0.23268839103869654,1.303251493032515,0.44159952501341365,1507,high,dense,high_dense
HOUSEHOLD_1_157_CA_4,1891,0.390269698572184,738.0,0.7667900581702802,4.287981859410431,0.3854665783354065,441,mid,sparse,mid_sparse
HOUSEHOLD_1_162_WI_1,1964,0.8579429735234216,1685.0,0.5519348268839104,2.231818181818182,0.3744060370910516,880,mid,medium,mid_medium
HOUSEHOLD_1_165_WI_3,1568,0.4674744897959184,733.0,0.6543367346938775,2.892988929889299,0.21798527528576414,542,mid,medium,mid_medium
HOUSEHOLD_1_166_WI_1,1968,0.4029471544715447,793.0,0.7225609756097561,3.6043956043956045,0.3212010187653018,546,mid,medium,mid_medium
HOUSEHOLD_1_170_CA_4,1584,0.5890151515151515,933.0,0.5928030303030303,2.4558139534883723,0.303824678281599,645,mid,medium,mid_medium
HOUSEHOLD_1_177_TX_2,1969,1.500253936008126,2954.0,0.3930929405789741,1.6476987447698745,0.3661982087536098,1195,high,dense,high_dense
HOUSEHOLD_1_195_CA_2,1433,0.4954640614096302,710.0,0.6168876482903001,2.610200364298725,0.19615574913446965,549,mid,medium,mid_medium
HOUSEHOLD_1_198_CA_1,1969,3.2823768410360588,6463.0,0.19603859827323514,1.2438408085912824,0.44899817963037997,1583,high,dense,high_dense
HOUSEHOLD_1_198_WI_1,1969,4.224479431183342,8318.0,0.12290502793296089,1.1401273885350318,0.4805399178142875,1727,high,dense,high_dense
HOUSEHOLD_1_204_CA_2,1817,0.7512383048981838,1365.0,0.6186020913593836,2.621933621933622,0.8739576563942948,693,mid,medium,mid_medium
HOUSEHOLD_1_204_TX_3,1834,0.4034896401308615,740.0,0.7431842966194111,3.8938428874734607,0.43387589170539126,471,mid,medium,mid_medium
HOUSEHOLD_1_215_TX_3,1969,1.1289994921279838,2223.0,0.40020314880650076,1.6672311600338696,0.3699373136097625,1181,high,dense,high_dense
HOUSEHOLD_1_239_CA_3,851,1.1821386603995299,1006.0,0.3490011750881316,1.536101083032491,0.3790660314087133,554,high,dense,high_dense
HOUSEHOLD_1_262_TX_1,1155,3.3645021645021647,3886.0,0.10649350649350649,1.119186046511628,0.45320796575156636,1032,high,dense,high_dense
HOUSEHOLD_1_278_TX_2,1968,0.39634146341463417,780.0,0.6839430894308943,3.1639871382636655,0.1780377135561082,622,mid,medium,mid_medium
HOUSEHOLD_1_295_CA_3,1513,0.5710508922670192,864.0,0.6173165895571712,2.613126079447323,0.3346507686680338,579,mid,medium,mid_medium
HOUSEHOLD_1_312_WI_3,1871,0.29396044895777657,550.0,0.7659005879208979,4.271689497716895,0.20224687482270168,438,low,sparse,low_sparse
HOUSEHOLD_1_320_CA_4,1172,0.2687713310580205,315.0,0.7798634812286689,4.542635658914729,0.16289896503348425,258,low,sparse,low_sparse
HOUSEHOLD_1_323_CA_2,1960,0.21428571428571427,420.0,0.8392857142857143,6.222222222222222,0.25437898089171984,315,low,sparse,low_sparse
HOUSEHOLD_1_323_TX_1,1968,1.0208333333333333,2009.0,0.6051829268292683,2.5328185328185326,0.9095567306937741,777,mid,medium,mid_medium
HOUSEHOLD_1_324_CA_4,1968,0.5223577235772358,1028.0,0.6478658536585366,2.83982683982684,0.28833488550320446,693,mid,medium,mid_medium
HOUSEHOLD_1_325_CA_1,1969,0.9690198070086338,1908.0,0.4906043676993398,1.963110667996012,0.4568242064320129,1003,mid,dense,mid_dense
HOUSEHOLD_1_342_WI_2,849,0.6678445229681979,567.0,0.5429917550058893,2.1881443298969074,0.28122897104359595,388,mid,medium,mid_medium
HOUSEHOLD_1_357_CA_1,1969,0.968511934992382,1907.0,0.6038598273235145,2.5243589743589743,0.3879890384395409,780,mid,medium,mid_medium
HOUSEHOLD_1_360_WI_2,1968,0.28810975609756095,567.0,0.7632113821138211,4.223175965665236,0.19916825863738807,466,low,sparse,low_sparse
HOUSEHOLD_1_375_CA_2,1969,0.8852209243270696,1743.0,0.4606399187404774,1.8540489642184557,0.3619020919041013,1062,mid,dense,mid_dense
HOUSEHOLD_1_379_CA_3,1969,2.51193499238192,4946.0,0.32249873031995935,1.4760119940029985,0.8906210618986006,1334,high,dense,high_dense
HOUSEHOLD_1_384_CA_4,892,0.265695067264574,237.0,0.7914798206278026,4.795698924731183,0.16319110329685557,186,low,sparse,low_sparse
HOUSEHOLD_1_387_CA_2,1969,1.8628745556119857,3668.0,0.2930421533773489,1.4145114942528736,0.4560369870236243,1392,high,dense,high_dense
HOUSEHOLD_1_387_WI_3,1969,2.4423565261554088,4809.0,0.2844083291010665,1.397444996451384,0.48272892114504423,1409,high,dense,high_dense
HOUSEHOLD_1_414_CA_2,1592,4.344221105527638,6916.0,0.38567839195979897,1.6278118609406953,0.951408945833058,978,high,dense,high_dense
HOUSEHOLD_1_422_TX_3,1965,0.5587786259541985,1098.0,0.5842239185750636,2.405140758873929,0.315062758226273,817,mid,medium,mid_medium
HOUSEHOLD_1_425_WI_2,1969,1.2722194007110208,2505.0,0.33925850685627224,1.5134511913912374,0.3431391970549919,1301,high,dense,high_dense
HOUSEHOLD_1_434_WI_1,1969,1.5251396648044693,3003.0,0.37582529202640935,1.6021155410903174,0.7039721875195848,1229,high,dense,high_dense
HOUSEHOLD_1_454_CA_1,1428,0.569327731092437,813.0,0.6064425770308123,2.5409252669039146,0.31762845652346383,562,mid,medium,mid_medium
HOUSEHOLD_1_465_CA_2,1471,6.210061182868797,9135.0,0.08565601631543168,1.0936802973977695,0.5207933629940115,1345,high,dense,high_dense
HOUSEHOLD_1_466_TX_1,1053,0.13485280151946819,142.0,0.8907882241215574,9.156521739130435,0.17640001113674886,115,low,sparse,low_sparse
HOUSEHOLD_1_468_CA_2,1966,0.8631739572736521,1697.0,0.4440488301119023,1.7987191216834402,0.2834809212780807,1093,mid,dense,mid_dense
HOUSEHOLD_1_503_CA_2,1969,1.6673438293550025,3283.0,0.3499238191975622,1.53828125,0.5023433117499566,1280,high,dense,high_dense
HOUSEHOLD_1_510_TX_2,1601,1.4921923797626484,2389.0,0.34166146158650845,1.5189753320683113,0.425541382840613,1054,high,dense,high_dense
HOUSEHOLD_1_537_TX_2,1967,1.1342145399084902,2231.0,0.36553126588713775,1.576121794871795,0.3088348859808662,1248,high,dense,high_dense
HOUSEHOLD_2_014_WI_3,1967,0.10371123538383324,204.0,0.9039145907473309,10.407407407407407,0.07218121917102263,189,low,sparse,low_sparse
HOUSEHOLD_2_020_CA_4,940,0.14361702127659576,135.0,0.8712765957446809,7.768595041322314,0.08287974394147231,121,low,sparse,low_sparse
HOUSEHOLD_2_029_TX_1,1964,0.20977596741344195,412.0,0.824847250509165,5.709302325581396,0.2247082693142162,344,low,sparse,low_sparse
HOUSEHOLD_2_041_TX_2,1968,0.1991869918699187,392.0,0.8302845528455285,5.892215568862276,0.1219289885470644,334,low,sparse,low_sparse
HOUSEHOLD_2_047_CA_1,1968,0.5360772357723578,1055.0,0.6737804878048781,3.0654205607476634,0.3774248875033504,642,mid,medium,mid_medium
HOUSEHOLD_2_054_CA_4,1962,0.42966360856269115,843.0,0.6738022426095821,3.065625,0.2531095520830216,640,mid,medium,mid_medium
HOUSEHOLD_2_055_TX_1,1969,0.22905027932960895,451.0,0.8090401218892839,5.236702127659575,0.15206050445507477,376,low,sparse,low_sparse
HOUSEHOLD_2_058_TX_2,960,0.28958333333333336,278.0,0.7541666666666667,4.067796610169491,0.13654462623074662,236,low,sparse,low_sparse
HOUSEHOLD_2_060_CA_4,894,0.052572706935123045,47.0,0.9496644295302014,19.866666666666667,0.03981645335198977,45,low,sparse,low_sparse
HOUSEHOLD_2_070_CA_3,1969,0.6983240223463687,1375.0,0.6317927882173692,2.7158620689655173,0.4128934751837817,725,mid,medium,mid_medium
HOUSEHOLD_2_075_WI_3,1969,0.7374301675977654,1452.0,0.5413915693245303,2.1805094130675524,0.32725549481295946,903,mid,medium,mid_medium
HOUSEHOLD_2_076_CA_3,1969,1.1356018283392586,2236.0,0.4423565261554088,1.7932604735883424,0.36632868518150663,1098,high,dense,high_dense
HOUSEHOLD_2_076_WI_3,1968,0.23272357723577236,458.0,0.8074186991869918,5.192612137203167,0.1567607497223637,379,low,sparse,low_sparse
HOUSEHOLD_2_105_WI_1,1958,0.1302349336057201,255.0,0.8855975485188968,8.741071428571429,0.12010558202002335,224,low,sparse,low_sparse
HOUSEHOLD_2_108_TX_1,1920,0.046875,90.0,0.9578125,23.703703703703702,0.08099999999999999,81,low,sparse,low_sparse
HOUSEHOLD_2_116_CA_2,1900,0.21894736842105264,416.0,0.8415789473684211,6.312292358803987,0.25664266672830377,301,low,sparse,low_sparse
HOUSEHOLD_2_123_TX_1,1618,0.16131025957972805,261.0,0.8733003708281829,7.892682926829268,0.2138114387576202,205,low,sparse,low_sparse
HOUSEHOLD_2_131_WI_2,1951,0.06868272680676576,134.0,0.938493080471553,16.258333333333333,0.09681930245923273,120,low,sparse,low_sparse
HOUSEHOLD_2_148_CA_2,1283,0.34528448947778645,443.0,0.730319563522993,3.708092485549133,0.307320343772083,346,low,medium,low_medium
HOUSEHOLD_2_155_CA_1,1969,0.3819197562214322,752.0,0.7008633824276282,3.3429541595925296,0.22524377989086078,589,mid,medium,mid_medium
HOUSEHOLD_2_213_WI_1,973,2.3463514902363825,2283.0,0.1747173689619733,1.211706102117061,0.4128270960232622,803,high,dense,high_dense
HOUSEHOLD_2_230_WI_3,1616,0.04641089108910891,75.0,0.9585396039603961,24.119402985074625,0.1577319865319866,67,low,sparse,low_sparse
HOUSEHOLD_2_236_TX_2,1963,0.30514518593988793,599.0,0.7396841569027,3.8414872798434443,0.1353425195931701,511,low,medium,low_medium
HOUSEHOLD_2_263_TX_2,885,0.30282485875706217,268.0,0.7728813559322034,4.402985074626866,0.19875000000000004,201,low,sparse,low_sparse
HOUSEHOLD_2_269_TX_3,1959,0.07299642674834099,143.0,0.930066360387953,14.299270072992702,0.05221742469788541,137,low,sparse,low_sparse
HOUSEHOLD_2_271_TX_3,1919,0.16831683168316833,323.0,0.8561750911933299,6.952898550724638,0.1725716984469584,276,low,sparse,low_sparse
HOUSEHOLD_2_276_WI_3,1436,0.15389972144846797,221.0,0.8760445682451253,8.067415730337078,0.24413891403871682,178,low,sparse,low_sparse
HOUSEHOLD_2_287_CA_3,1968,0.649390243902439,1278.0,0.5736788617886179,2.3456495828367103,0.28970464963456877,839,mid,medium,mid_medium
HOUSEHOLD_2_309_CA_1,1220,0.05573770491803279,68.0,0.9475409836065574,19.0625,0.05272697314219806,64,low,sparse,low_sparse
HOUSEHOLD_2_325_WI_3,1969,0.48755713560182834,960.0,0.6241747079735906,2.6608108108108106,0.1902310272891294,740,mid,medium,mid_medium
HOUSEHOLD_2_347_WI_2,1968,0.10315040650406504,203.0,0.9080284552845529,10.87292817679558,0.1030225328339818,181,low,sparse,low_sparse
HOUSEHOLD_2_349_TX_2,1969,0.45556119857795835,897.0,0.6896901980700864,3.2225859247135844,0.26783531493934665,611,mid,medium,mid_medium
HOUSEHOLD_2_361_CA_1,1219,0.3748974569319114,457.0,0.7128794093519278,3.4828571428571427,0.2088860597807047,350,mid,medium,mid_medium
HOUSEHOLD_2_374_CA_4,1287,0.4522144522144522,582.0,0.6767676767676768,3.09375,0.24346144986649398,416,mid,medium,mid_medium
HOUSEHOLD_2_391_TX_3,1968,0.09603658536585366,189.0,0.9095528455284553,11.0561797752809,0.0617393082642836,178,low,sparse,low_sparse
HOUSEHOLD_2_406_TX_3,1961,0.15451300356960734,303.0,0.8612952575216726,7.209558823529412,0.09357016224803949,272,low,sparse,low_sparse
HOUSEHOLD_2_414_WI_1,1145,0.09606986899563319,110.0,0.9152838427947598,11.804123711340207,0.0911880165289256,97,low,sparse,low_sparse
HOUSEHOLD_2_416_WI_2,1895,0.3525065963060686,668.0,0.7461741424802111,3.9397089397089395,0.24228362137999446,481,low,sparse,low_sparse
HOUSEHOLD_2_417_CA_1,1967,0.4117946110828673,810.0,0.6837824097610574,3.162379421221865,0.20622089097705879,622,mid,medium,mid_medium
HOUSEHOLD_2_421_WI_1,1969,0.6246825799898426,1230.0,0.5642458100558659,2.2948717948717947,0.2990596390296658,858,mid,medium,mid_medium
HOUSEHOLD_2_425_CA_2,1881,0.227538543328017,428.0,0.8155236576289208,5.420749279538905,0.16355326360633257,347,low,sparse,low_sparse
HOUSEHOLD_2_428_WI_2,1941,0.03863987635239567,75.0,0.9618753219989696,26.22972972972973,0.01315555555555556,74,low,sparse,low_sparse
HOUSEHOLD_2_433_WI_2,1968,0.14888211382113822,293.0,0.8673780487804879,7.540229885057471,0.09789514146932403,261,low,sparse,low_sparse
HOUSEHOLD_2_464_CA_2,1961,0.1223865374808771,240.0,0.8913819479857216,9.206572769953052,0.11732163915094342,213,low,sparse,low_sparse
HOUSEHOLD_2_466_WI_2,1847,0.19003789929615592,351.0,0.8456957227937195,6.480701754385965,0.16880521936498818,285,low,sparse,low_sparse
HOUSEHOLD_2_467_TX_1,1459,0.5023989033584647,733.0,0.6435915010281015,2.8057692307692306,0.2867866674594858,520,mid,medium,mid_medium
HOUSEHOLD_2_471_WI_1,1968,0.3099593495934959,610.0,0.755589430894309,4.091476091476092,0.21037017378840825,481,low,sparse,low_sparse
HOUSEHOLD_2_472_TX_1,1952,0.48770491803278687,952.0,0.6526639344262295,2.8790560471976403,0.281150499994941,678,mid,medium,mid_medium
HOUSEHOLD_2_474_TX_2,1967,0.08032536858159633,158.0,0.9262836807320793,13.565517241379311,0.08091373800494936,145,low,sparse,low_sparse
HOUSEHOLD_2_485_TX_1,1969,0.5500253936008126,1083.0,0.6587100050787201,2.9300595238095237,0.40029846741722513,672,mid,medium,mid_medium
HOUSEHOLD_2_485_TX_2,1956,0.38139059304703476,746.0,0.7300613496932515,3.7045454545454546,0.5646254906320611,528,mid,medium,mid_medium
HOUSEHOLD_2_489_CA_2,1606,0.2932752179327522,471.0,0.7677459526774595,4.305630026809651,0.21284880341257692,373,low,sparse,low_sparse
HOUSEHOLD_2_508_CA_2,1591,0.3023255813953488,481.0,0.754242614707731,4.069053708439898,0.19194062248596075,391,low,sparse,low_sparse
